"RegionID","Date","RegionName","State","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
394786,2017-02-28,"Lewisburg, TN","TN",542,114500,0.0186832740213523,0.0399636693914623,0.0680970149253731,0.0618958581856615,0.0265567377918443,"2017-02","2017-Q1",114500,0,"2017-02"
394725,2017-02-28,"Jesup, GA","GA",543,106400,-0.000938967136150235,-0.00931098696461825,-0.0542222222222222,0.0264054522669439,-0.00350298217309564,"2004-12","2004-Q4",121900,-0.127153404429861,"2004-01"
395206,2017-02-28,"Washington Court House, OH","OH",544,111900,0.0191256830601093,0.0708133971291866,0.131445904954499,0.0638916146197686,0.00262922367090357,"2017-02","2017-Q1",111900,0,"2017-02"
753901,2017-02-28,"Ludington, MI","MI",545,116800,-0.00511073253833049,-0.0126796280642434,0.0532010820559062,0.0504960241336605,-0.00119079389938392,"2008-04","2008-Q2",130800,-0.107033639143731,"2007-10"
394858,2017-02-28,"Middlesborough, KY","KY",546,78600,-0.00380228136882129,-0.0113207547169811,0.169642857142857,0.00230594301878373,,"2011-12","2011-Q4",82100,-0.0426309378806334,"2011-09"
394921,2017-02-28,"North Vernon, IN","IN",547,101800,0.00692383778437191,0.0293225480283114,0.0604166666666667,0.035757248917504,0.00940814410465673,"2005-11","2005-Q4",113200,-0.100706713780919,"2004-10"
394364,2017-02-28,"Bastrop, LA","LA",548,85700,0.00233918128654971,0.0130023640661939,0.0178147268408551,0.00117096339660971,0.00920038351674246,"2006-02","2006-Q1",105500,-0.187677725118483,
394356,2017-02-28,"Bainbridge, GA","GA",549,95700,0.00736842105263158,0.0148462354188759,0.0268240343347639,0.0164562030110644,-0.0229417260986997,"2007-07","2007-Q3",131000,-0.269465648854962,"2005-05"
395154,2017-02-28,"Thomaston, GA","GA",550,67300,-0.00296296296296296,-0.0102941176470588,-0.0288600288600289,0.0218699429968565,-0.0218052889227125,"2006-05","2006-Q2",85300,-0.211019929660023,"2001-06"
395181,2017-02-28,"Uvalde, TX","TX",551,109600,0.0101382488479263,0.0498084291187739,0.0949050949050949,0.00462554436755291,,"2017-02","2017-Q1",109600,0,"2017-02"
394470,2017-02-28,"Clarksdale, MS","MS",552,71300,0.00140449438202247,0.00848656294200849,0.051622418879056,0.00981996104358607,,"2017-02","2017-Q1",71300,0,"2017-02"
395138,2017-02-28,"Summerville, GA","GA",553,76200,0.00927152317880795,0.0255720053835801,0.114035087719298,0.0455023835517112,-0.0116803847099738,"2005-12","2005-Q4",85800,-0.111888111888112,"2005-07"
394758,2017-02-28,"La Grande, OR","OR",554,171800,0.00644405389572349,0.0195845697329377,0.128036769533815,0.0392754343130641,0.0218536650394372,"2017-02","2017-Q1",171800,0,"2017-02"
394649,2017-02-28,"Greensburg, IN","IN",555,109900,0.00182315405651778,0.00918273645546373,-0.0686440677966102,0.0168322393584968,0.00495496642316717,"2016-02","2016-Q1",118000,-0.0686440677966102,"2015-06"
394854,2017-02-28,"Mexico, MO","MO",556,96600,-0.00206611570247934,-0.0242424242424242,0.0841750841750842,0.0721080336975437,0.00710200757211954,"2016-10","2016-Q4",99500,-0.0291457286432161,"2016-08"
394869,2017-02-28,"Moberly, MO","MO",557,84500,0.00475624256837099,0.013189448441247,0.0536159600997506,0.0313916914459258,0.010525332630966,"2009-09","2009-Q3",84600,-0.00118203309692671,"2009-08"
753923,2017-02-28,"The Dalles, OR","OR",558,191300,-0.000522466039707419,-0.000522466039707419,0.0442139737991266,0.0401782224760403,-0.0266013849769555,"2007-02","2007-Q1",250500,-0.236327345309381,"2005-10"
394494,2017-02-28,"Connersville, IN","IN",559,62600,0.00805152979066022,0.00320512820512821,-0.0157232704402516,0.0269723595748237,-0.0184322097973412,"2005-02","2005-Q1",93500,-0.33048128342246,"1997-06"
394533,2017-02-28,"Dickinson, ND","ND",560,201000,0.00249376558603491,0.0131048387096774,0.0255102040816327,-0.0247219104405273,,"2011-11","2011-Q4",228400,-0.119964973730298,
753921,2017-02-28,"Steamboat Springs, CO","CO",561,410700,0.00366568914956012,0.0133234641006662,0.099009900990099,0.0534229081554158,-0.0194822276883608,"2008-02","2008-Q1",589400,-0.303189684424839,"2006-06"
395130,2017-02-28,"Sterling, CO","CO",562,127300,0.000786163522012579,0.00871632329635499,0.0257856567284448,0.0511467365264748,0.0284077319306182,"2017-02","2017-Q1",127300,0,"2017-02"
394687,2017-02-28,"Hood River, OR","OR",563,391200,0.00928792569659443,0.0319176998153521,0.149236192714454,0.0527728913270449,0.01871229677055,"2017-02","2017-Q1",391200,0,"2017-02"
394403,2017-02-28,"Borger, TX","TX",564,73900,0.0179063360881543,0.0497159090909091,0.10960960960961,0.00438733605884067,,"2017-02","2017-Q1",73900,0,"2017-02"
395014,2017-02-28,"Raymondville, TX","TX",565,60200,0.00500834724540901,0.0255536626916525,0.0925589836660617,0.0186027148695305,,"2017-02","2017-Q1",60200,0,"2017-02"
394656,2017-02-28,"Grenada, MS","MS",566,97100,-0.0132113821138211,-0.0270541082164329,0.00726141078838174,-0.00184351930161986,0.0186724704000043,"2009-10","2009-Q4",103500,-0.0618357487922705,"2009-05"
753914,2017-02-28,"Port Lavaca, TX","TX",567,122400,0.0099009900990099,0.0268456375838926,0.0470487596236099,0.00480711703318559,,"2014-09","2014-Q3",125500,-0.0247011952191235,"2012-05"
394718,2017-02-28,"Jamestown, ND","ND",568,163300,0.00989486703772418,0.0168119551681196,-0.0325829383886256,0,,"2016-03","2016-Q1",169100,-0.0342992312241277,"2015-11"
395004,2017-02-28,"Prineville, OR","OR",569,227900,0.0115401686640036,0.0160499331252786,0.120452310717797,0.143037020493655,-0.00716848572345508,"2006-11","2006-Q4",246800,-0.076580226904376,"2006-07"
753908,2017-02-28,"Othello, WA","WA",570,139200,0.00942712110224801,0.0349442379182156,0.0311111111111111,0.0204499737231612,0.0238224656633603,"2017-02","2017-Q1",139200,0,"2017-02"
753925,2017-02-28,"Vineyard Haven, MA","MA",571,724500,-0.000413907284768212,0.0194174757281553,0.0149901933314654,0.0499499575362252,-0.00308035844597632,"2006-08","2006-Q3",749800,-0.0337423312883436,"2005-11"
395142,2017-02-28,"Sweetwater, TX","TX",572,77200,0.0025974025974026,0.0198150594451783,0.120464441219158,0.00850281810912223,-0.0089945128981701,"2007-11","2007-Q4",90800,-0.149779735682819,"2005-02"
753874,2017-02-28,"Craig, CO","CO",573,159400,0.00251572327044025,0.0337224383916991,0.0514511873350923,0.0258553535347443,-0.00844026258690345,"2008-08","2008-Q3",185000,-0.138378378378378,"2006-06"
394743,2017-02-28,"Ketchikan, AK","AK",574,232500,0.00086095566078347,0.00605798355690177,0.0449438202247191,0.00846905819703814,,"2017-02","2017-Q1",232500,0,"2017-02"
